delivery_id,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delivery_rating,delivery_cost,delivery_partner_blue dart,delivery_partner_delhivery,delivery_partner_dhl,delivery_partner_ecom express,delivery_partner_ekart,delivery_partner_fedex,delivery_partner_shadowfax,delivery_partner_xpressbees,package_type_clothing,package_type_cosmetics,package_type_documents,package_type_electronics,package_type_fragile items,package_type_furniture,package_type_groceries,package_type_pharmacy,vehicle_type_ev bike,vehicle_type_ev van,vehicle_type_scooter,vehicle_type_truck,vehicle_type_van,delivery_mode_same day,delivery_mode_standard,delivery_mode_two day,region_east,region_north,region_south,region_west,weather_condition_cold,weather_condition_foggy,weather_condition_hot,weather_condition_rainy,weather_condition_stormy,delayed_yes,delivery_status_delivered,delivery_status_failed
16497.0,0.16831345826235095,0.5686796315250767,0.10526315789473684,0.6363636363636364,0.75,0.16569537085638936,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
16498.0,0.4926746166950596,0.8912998976458546,0.21052631578947367,0.6363636363636364,1.0,0.5061390197814882,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
16499.0,0.4524701873935264,0.9928352098259979,0.21052631578947367,0.09090909090909091,1.0,0.5099645217224751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
16500.0,0.2432708688245315,0.03316274309109518,0.47368421052631576,0.9999999999999999,0.75,0.18620214316589692,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
16501.0,0.8088586030664395,0.04851586489252814,0.7894736842105263,0.1818181818181818,0.25,0.7601900832059683,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
16502.0,0.9148211243611586,0.9367451381780961,0.5263157894736842,0.22727272727272727,0.25,0.9460457191722444,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
16503.0,0.28722316865417374,0.061617195496417594,0.21052631578947367,0.2727272727272727,0.75,0.29593809765335377,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
16504.0,0.6947189097103919,0.18382804503582395,0.42105263157894735,0.9999999999999999,0.75,0.6315868572408554,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
16505.0,0.15434412265758093,0.13879222108495393,0.2631578947368421,0.9999999999999999,0.75,0.11137064091210377,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
16506.0,0.0971039182282794,0.561105424769703,0.05263157894736842,0.9999999999999999,1.0,0.09698597289931149,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
16507.0,0.17342419080068144,0.5140225179119754,0.05263157894736842,0.2727272727272727,0.75,0.23042312393611358,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
16508.0,0.14207836456558773,0.10481064483111566,0.3684210526315789,0.9999999999999999,1.0,0.0964199547549818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
16509.0,0.4889267461669506,0.6194472876151483,0.15789473684210525,0.2727272727272727,1.0,0.541700573539029,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
16510.0,0.20442930153321978,0.005936540429887409,0.10526315789473684,0.2727272727272727,1.0,0.2115818762811853,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
16511.0,0.252129471890971,0.8556806550665301,0.21052631578947367,0.2727272727272727,1.0,0.3381422321621658,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
16512.0,0.2183986371379898,0.20573183213920163,0.10526315789473684,0.9999999999999999,0.75,0.17890896684643057,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
16513.0,0.6456558773424191,0.21740020470829066,0.42105263157894735,0.9999999999999999,0.75,0.5879449065263322,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
16514.0,0.9304940374787053,0.6927328556806549,0.6842105263157894,0.6363636363636364,0.5,0.9052143413123239,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
16515.0,0.27393526405451446,0.5418628454452404,0.2631578947368421,0.2727272727272727,0.5,0.32904040016311725,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
16516.0,0.2402044293015332,0.6663254861821903,0.10526315789473684,0.6363636363636364,0.5,0.24364322588183673,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
16517.0,0.117206132879046,0.1494370522006141,0.15789473684210525,0.6363636363636364,0.75,0.0769281115318585,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
16518.0,0.9945485519591142,0.3525076765609007,0.5789473684210527,0.22727272727272727,0.5,0.9664614081022049,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
16519.0,0.830664395229983,0.3281473899692937,0.3684210526315789,0.6363636363636364,1.0,0.7751407693630902,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
16520.0,0.3635434412265758,0.9793244626407368,0.2631578947368421,0.09090909090909091,0.25,0.42377362084799663,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
16521.0,0.013287904599659284,0.7705220061412487,0.0,0.6363636363636364,0.75,0.03692949599922762,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
16522.0,0.5304940374787054,0.9637666325486182,0.5263157894736842,0.2727272727272727,0.0,0.6142159555700478,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True
16523.0,0.1890971039182283,0.5934493346980552,0.15789473684210525,0.9999999999999999,0.75,0.187900197598886,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
16524.0,0.005451448040885862,0.6929375639713409,0.0,0.9999999999999999,1.0,0.02205037535460711,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
16525.0,0.3908006814310051,0.24319344933469805,0.3684210526315789,0.6363636363636364,0.75,0.34708141526916564,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
16526.0,0.6647359454855196,0.10562947799385874,0.42105263157894735,0.13636363636363638,0.25,0.6280346054385104,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True
16527.0,0.7911413969335606,0.548618219037871,0.47368421052631576,0.6363636363636364,1.0,0.7584269692161598,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
16528.0,0.2545144804088586,0.7273285568065506,0.3157894736842105,0.9999999999999999,1.0,0.26312205719359616,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
16529.0,0.4841567291311754,0.6515864892528147,0.3157894736842105,0.09090909090909091,0.5,0.5076809312781105,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
16530.0,0.7325383304940375,0.9232343909928352,0.2631578947368421,0.9999999999999999,1.0,0.7381934470452941,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
16531.0,0.9993185689948891,0.3637666325486182,0.7368421052631579,0.9999999999999999,0.5,0.9395592813573399,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
16532.0,0.9298126064735946,0.1705220061412487,0.5263157894736842,0.2727272727272727,0.25,0.9198332237296665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16533.0,0.310732538330494,0.14083930399181166,0.21052631578947367,0.04545454545454544,0.5,0.2934072808930751,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
16534.0,0.4115843270868825,0.028863868986693957,0.15789473684210525,0.9999999999999999,0.5,0.3464893733021082,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
16535.0,0.9362862010221464,0.553121801432958,0.2631578947368421,0.22727272727272727,1.0,0.9299629967264632,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
16536.0,0.5649063032367974,0.32589559877175023,0.5789473684210527,0.13636363636363638,0.25,0.5537235796392733,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
16537.0,0.0023850085178875637,0.4370522006141248,0.42105263157894735,0.9999999999999999,1.0,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
16538.0,0.720954003407155,0.39815762538382804,0.3157894736842105,0.2727272727272727,0.5,0.742129550232874,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
16539.0,0.4630323679727427,0.5379733879222108,0.2631578947368421,0.09090909090909091,0.5,0.47668005245361705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
16540.0,0.7655877342419081,0.42395087001023535,0.42105263157894735,0.2727272727272727,0.25,0.7872028111974263,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
16541.0,0.9223168654173766,0.7805527123848515,0.5263157894736842,0.2727272727272727,0.25,0.9708399162761574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
16542.0,0.3686541737649063,0.40204708290685764,0.21052631578947367,0.09090909090909091,0.5,0.37361270254015927,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
16543.0,0.46473594548551955,0.9897645854657112,0.2631578947368421,0.9999999999999999,0.5,0.4888526955345462,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
16544.0,0.43884156729131174,0.4808597748208802,0.47368421052631576,0.9999999999999999,1.0,0.41560864646714896,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
16545.0,0.38432708688245315,0.26468781985670414,0.10526315789473684,0.2727272727272727,1.0,0.4080096902306309,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
16546.0,0.4831345826235094,0.8065506653019446,0.3157894736842105,0.9999999999999999,0.75,0.4889502848697755,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False
16547.0,0.6245315161839864,0.33961105424769705,0.3684210526315789,0.9999999999999999,0.75,0.5794286105386591,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
16548.0,0.0,0.46243602865916067,0.15789473684210525,0.0,0.5,0.0270729731410728,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
16549.0,0.8742759795570698,0.26734902763561924,0.5263157894736842,0.22727272727272727,0.5,0.8435118576247067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
16550.0,0.8780238500851789,0.8055271238485159,0.6842105263157894,0.22727272727272727,0.25,0.8984026057133219,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
16551.0,0.17921635434412267,0.5664278403275332,0.21052631578947367,0.2727272727272727,0.75,0.24094976022950926,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
16552.0,0.11243611584327087,0.31156601842374615,0.21052631578947367,0.6363636363636364,1.0,0.08783209325480731,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
16553.0,0.7124361158432708,0.7301944728761515,0.5263157894736842,0.1818181818181818,0.25,0.7331253075690547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
16554.0,0.9611584327086883,0.18546571136131013,0.42105263157894735,0.9999999999999999,0.75,0.8861258673414817,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
16555.0,0.1424190800681431,0.38423746161719546,0.05263157894736842,0.9999999999999999,0.5,0.1233871410566661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
16556.0,0.8275979557069847,0.3168884339815762,0.42105263157894735,0.6363636363636364,0.75,0.7711396066186907,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
16557.0,0.9591141396933561,0.7850562947799385,0.47368421052631576,0.9999999999999999,1.0,0.9413419132141945,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
16558.0,0.8262350936967632,0.7424769703172978,0.5789473684210527,0.9999999999999999,0.5,0.8104160610706251,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
16559.0,0.551618398637138,0.7559877175025588,0.3684210526315789,0.6363636363636364,1.0,0.5495142263130514,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
16560.0,0.9301533219761501,0.05117707267144319,0.47368421052631576,0.22727272727272727,0.5,0.8762498266162809,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
16561.0,0.004088586030664396,0.6505629477993858,0.3157894736842105,0.9999999999999999,0.75,0.016708985739725853,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
16562.0,0.8698466780238501,0.22927328556806548,0.3157894736842105,0.6363636363636364,0.5,0.8031228847511587,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
16563.0,0.6971039182282794,0.9727737973387921,0.3684210526315789,0.2727272727272727,0.5,0.7741453581437517,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
16564.0,0.38807495741056214,0.539611054247697,0.2631578947368421,0.6363636363636364,1.0,0.37274090447877795,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
16565.0,0.8678023850085179,0.8976458546571136,0.3684210526315789,0.2727272727272727,0.75,0.9299564907707812,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
16566.0,0.7424190800681432,0.5840327533265096,0.21052631578947367,0.2727272727272727,1.0,0.7803455339086505,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
16567.0,0.8023850085178876,0.30849539406345955,0.5263157894736842,0.2727272727272727,0.0,0.8113268948660982,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True
16568.0,0.28143100511073255,0.9089048106448311,0.21052631578947367,0.9999999999999999,0.5,0.3061329302069701,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
16569.0,0.5771720613287905,0.4753326509723643,0.7368421052631579,0.9999999999999999,1.0,0.5471525644005034,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
16570.0,0.35672913117546845,0.0,0.10526315789473684,0.2727272727272727,0.75,0.3560531281545753,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
16571.0,0.6589437819420784,0.38014329580348,0.3684210526315789,0.13636363636363638,0.25,0.648678002817339,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
16572.0,0.7448040885860306,0.9590583418628454,0.47368421052631576,0.6363636363636364,1.0,0.7533197940058287,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
16573.0,0.6500851788756389,0.020675537359263044,0.3157894736842105,0.6363636363636364,1.0,0.573417107488537,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
16574.0,0.8865417376490631,0.1563971340839304,0.42105263157894735,0.22727272727272727,0.5,0.8446438939133661,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
16575.0,0.12163543441226576,0.12098259979529169,0.15789473684210525,0.0,0.5,0.11097377761550478,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
16576.0,0.5536626916524702,0.6139201637666325,0.47368421052631576,0.9999999999999999,1.0,0.5379206132878158,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
16577.0,0.537649063032368,0.8120777891504606,0.21052631578947367,0.6363636363636364,1.0,0.5415249127356163,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
16578.0,0.7540034071550257,0.0,0.3684210526315789,0.1818181818181818,0.25,0.7030352625400342,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
16579.0,0.4838160136286201,0.8331627430910951,0.42105263157894735,0.09090909090909091,0.25,0.5246679815636829,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
16580.0,0.2497444633730835,0.13572159672466733,0.5263157894736842,0.2727272727272727,0.25,0.26722080927322484,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
16581.0,0.2497444633730835,0.3645854657113613,0.3684210526315789,0.04545454545454544,0.25,0.25651200622073456,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
16582.0,0.3321976149914821,0.7445240532241555,0.15789473684210525,0.2727272727272727,1.0,0.40398900961918555,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16583.0,0.41396933560477,0.939611054247697,0.15789473684210525,0.6363636363636364,1.0,0.4356014482777824,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
16584.0,0.6889267461669507,0.9733879222108495,0.42105263157894735,0.9999999999999999,1.0,0.7013372081070453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
16585.0,0.4190800681431005,0.23254861821903783,0.3157894736842105,0.2727272727272727,0.75,0.4381257590823792,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
16586.0,0.21533219761499148,0.9999999999999999,0.15789473684210525,0.6363636363636364,0.75,0.25171061092745517,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
16587.0,0.12981260647359458,0.8176049129989764,0.21052631578947367,0.6363636363636364,1.0,0.1526704475811247,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
16588.0,0.7086882453151618,0.49232343909928344,0.47368421052631576,0.6363636363636364,0.75,0.6743374920269513,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
16589.0,0.10459965928449744,0.6333674513817809,0.3157894736842105,0.9999999999999999,1.0,0.11103233121664233,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
16590.0,0.2933560477001704,0.6249744114636642,0.21052631578947367,0.2727272727272727,1.0,0.3555066278772914,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
16591.0,0.20783645655877342,0.8968270214943703,0.10526315789473684,0.2727272727272727,0.75,0.29977661150570456,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
16592.0,0.07700170357751276,0.3952917093142272,0.10526315789473684,0.9999999999999999,0.5,0.06198393133041848,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
16593.0,0.8923339011925043,0.8542476970317296,0.42105263157894735,0.2727272727272727,0.25,0.9492401434120821,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
16594.0,0.06439522998296424,0.7924257932446264,0.05263157894736842,0.9999999999999999,1.0,0.08781257538776147,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
16595.0,0.2323679727427598,0.14063459570112588,0.10526315789473684,0.2727272727272727,0.75,0.25109905109335184,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
16596.0,0.16490630323679728,0.479222108495394,0.10526315789473684,0.2727272727272727,0.5,0.21897264193588095,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
16597.0,0.8599659284497445,0.838689866939611,0.5263157894736842,0.2727272727272727,0.25,0.9168534960273332,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
16598.0,0.903236797274276,0.9789150460593653,0.5263157894736842,0.6363636363636364,1.0,0.9064764967146224,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
16599.0,0.5557069846678024,0.07492323439099284,0.42105263157894735,0.2727272727272727,0.5,0.5535414128801787,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
16600.0,0.7052810902896082,0.9850562947799385,0.3157894736842105,0.1818181818181818,0.25,0.7505937985750915,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
16601.0,0.8504258943781943,0.8822927328556807,0.3157894736842105,0.6363636363636364,0.75,0.8468429069338652,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
16602.0,0.3056218057921635,0.6870010235414533,0.21052631578947367,0.04545454545454544,0.5,0.3406014834099431,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
16603.0,0.5185689948892676,0.37031729785056294,0.5789473684210527,0.13636363636363638,0.25,0.5137184581509604,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
16604.0,0.0,0.898055271238485,0.15789473684210525,0.6363636363636364,1.0,0.03510132245259955,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
